tree,benchmark,run,unit,successes,episodes,success_rate,source
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v2,libero_10,171,256,0.66796875,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v2/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v2,libero_goal,186,287,0.64808362,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v2/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v2,libero_object,215,256,0.83984375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v2/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v2,libero_spatial,305,354,0.86158192,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v2/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_10,190,256,0.74218750,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_goal,198,287,0.68989547,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_object,207,256,0.80859375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_spatial,305,354,0.86158192,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_10,190,256,0.74218750,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_goal,198,287,0.68989547,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_object,207,256,0.80859375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3,libero_spatial,305,354,0.86158192,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_10,787,1000,0.78700000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_goal,729,1000,0.72900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_object,869,1000,0.86900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_spatial,864,1000,0.86400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_10,787,1000,0.78700000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_goal,729,1000,0.72900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_object,869,1000,0.86900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01,libero_spatial,864,1000,0.86400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_det_v3_cotw01/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_10,228,320,0.71250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_goal,189,320,0.59062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_object,237,320,0.74062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_spatial,258,320,0.80625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_10,228,320,0.71250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_goal,189,320,0.59062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_object,237,320,0.74062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours,libero_spatial,258,320,0.80625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_10,167,256,0.65234375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_goal,199,287,0.69337979,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_object,216,256,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_spatial,298,354,0.84180791,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_10,167,256,0.65234375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_goal,199,287,0.69337979,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_object,216,256,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_centroid,libero_spatial,298,354,0.84180791,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_centroid/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_10,193,256,0.75390625,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_goal,192,287,0.66898955,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_object,220,256,0.85937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_spatial,302,354,0.85310734,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_10,740,1000,0.74000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_goal,192,287,0.66898955,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_object,220,256,0.85937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch,libero_spatial,302,354,0.85310734,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_readout_scratch/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_10,162,256,0.63281250,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_goal,192,287,0.66898955,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_object,216,256,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_spatial,291,354,0.82203390,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_10,162,256,0.63281250,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_goal,192,287,0.66898955,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_object,216,256,0.84375000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch,libero_spatial,291,354,0.82203390,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_cotw1_traceonly_scratch/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_10,211,320,0.65937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_goal,229,320,0.71562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_object,264,320,0.82500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_spatial,260,320,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_10,211,320,0.65937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_goal,229,320,0.71562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_object,264,320,0.82500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase,libero_spatial,260,320,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_fixedbase/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_10,165,256,0.64453125,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_goal,197,287,0.68641115,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_object,207,256,0.80859375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_spatial,302,354,0.85310734,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_10,165,256,0.64453125,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_goal,197,287,0.68641115,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_object,207,256,0.80859375,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full,libero_spatial,302,354,0.85310734,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_10,173,256,0.67578125,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_goal,210,287,0.73170732,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_object,218,256,0.85156250,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_spatial,306,354,0.86440678,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_10,649,1000,0.64900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_goal,210,287,0.73170732,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_object,218,256,0.85156250,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1,libero_spatial,306,354,0.86440678,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_cotw1/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_10,160,242,0.66115702,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_goal,162,271,0.59778598,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_object,194,240,0.80833333,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_spatial,257,330,0.77878788,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_10,160,242,0.66115702,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_goal,162,271,0.59778598,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_object,194,240,0.80833333,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft,libero_spatial,257,330,0.77878788,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_full_ft/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_10,833,1000,0.83300000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_goal,765,1000,0.76500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_object,869,1000,0.86900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_spatial,856,1000,0.85600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_10,833,1000,0.83300000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_goal,765,1000,0.76500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_object,869,1000,0.86900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01,libero_spatial,856,1000,0.85600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_cot_trace_ours_v3_cotw01/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_10,750,1000,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_goal,664,1000,0.66400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_object,829,1000,0.82900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_spatial,844,1000,0.84400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_10,750,1000,0.75000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_goal,664,1000,0.66400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_object,829,1000,0.82900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_deeps,libero_spatial,844,1000,0.84400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_deeps/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_10,123,224,0.54910714,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_goal,144,247,0.58299595,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/overall_results.json
