run,batch_size,per_device_batch_size,seed,step,examples_seen,action_dit_loss,mse_score,open_loop/mse_mean,train/shared_z/loss,eval/structured_aux_loss,learning_rate/action_model,mse_score_batch_corrected_rmse
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15200,486400,0.05267397314310074,,,0.020404359325766563,,1.988173089477482e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15300,489600,0.05924929678440094,,,0.025264201685786247,,1.926407871700008e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15400,492800,0.04324866086244583,,,0.028253912925720215,,1.8656398217968124e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15500,496000,0.054073020815849304,,,0.048172127455472946,,1.8058874503045718e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15600,499200,0.04687914252281189,,,0.030463891103863716,,1.7471689583744754e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15700,502400,0.05553772300481796,,,0.025327304378151894,,1.6895022322279818e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15800,505600,0.06391333043575287,,,0.03250351548194885,,1.6329048377085072e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,15900,508800,0.04182976856827736,,,0.029677893966436386,,1.5773940149306942e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16000,512000,0.0467338040471077,0.0025407506951263975,0.048997871577739716,0.029402820393443108,0.018420100212097168,1.5229866730289061e-05,0.10755511172350297
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16100,515200,0.04860065132379532,,,0.03232773393392563,,1.4696993850065396e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16200,518400,0.048927925527095795,,,0.03623877838253975,,1.4175483826877348e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16300,521600,0.05567429959774017,,,0.035862717777490616,,1.3665495517729954e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16400,524800,0.04023386165499687,,,0.05936207249760628,,1.3167184270002527e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16500,528000,0.05098496377468109,,,0.031969424337148666,,1.2680701874128388e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16600,531200,0.047911807894706726,,,0.032778408378362656,,1.2206196517358001e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16700,534400,0.04781300947070122,,,0.02002694085240364,,1.174381273861965e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16800,537600,0.045137546956539154,,,0.02628185972571373,,1.1293691384491554e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,16900,540800,0.04219115525484085,,,0.02507477067410946,,1.0855969566298613e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17000,544000,0.04575037956237793,0.003319724862064634,0.047805193811655045,0.028331363573670387,0.03766707330942154,1.0430780618346942e-05,0.14053066249889956
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17100,547200,0.041204750537872314,,,0.03245149552822113,,1.0018254057309004e-05,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17200,550400,0.06386066973209381,,,0.02935139089822769,,9.618515542771505e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17300,553600,0.044167302548885345,,,0.02618132345378399,,9.231686838958345e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17400,556800,0.04590114951133728,,,0.030089693143963814,,8.857885777639993e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17500,560000,0.04550141468644142,,,0.02767201140522957,,8.497226222240803e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17600,563200,0.05348985642194748,,,0.033410653471946716,,8.149818033155154e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17700,566400,0.05129232257604599,,,0.029282277449965477,,7.815767034282861e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17800,569600,0.05489219352602959,,,0.046133626252412796,,7.495174980794209e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,17900,572800,0.05312644690275192,,,0.025788908824324608,,7.188139528134322e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18000,576000,0.04975700378417969,0.002863178827932903,0.05857769772410393,0.03309635445475578,0.0316791869699955,6.8947542022764005e-06,0.1212041462050537
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18100,579200,0.047826241701841354,,,0.03387425094842911,,6.6151083712327905e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18200,582400,0.05528897047042847,,,0.03159480541944504,,6.349287217832631e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18300,585600,0.03692799061536789,,,0.019861774519085884,,6.097371713774299e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18400,588800,0.04693317413330078,,,0.025680024176836014,,5.859438594960692e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18500,592000,0.03150597959756851,,,0.01827852614223957,,5.635560338124726e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18600,595200,0.04191993549466133,,,0.03848462924361229,,5.425805138752168e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18700,598400,0.03856351226568222,,,0.02412550523877144,,5.230236890308713e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18800,601600,0.0460282638669014,,,0.029876820743083954,,5.048915164777327e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,18900,604800,0.04428571090102196,,,0.02844487875699997,,4.881895194512129e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19000,608000,0.03155328333377838,0.0031353671635900226,0.04872995615005493,0.021778134629130363,0.03605666011571884,4.729227855414015e-06,0.13272642853979472
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19100,611200,0.040863290429115295,,,0.02816811017692089,,4.590959651433392e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19200,614400,0.04855799674987793,,,0.03009219840168953,,4.467132700404622e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19300,617600,0.042887814342975616,,,0.027275647968053818,,4.357784721216544e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19400,620800,0.05312724411487579,,,0.032738685607910156,,4.262949022322882e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19500,624000,0.03406388312578201,,,0.022358085960149765,,4.182654491596214e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19600,627200,0.04179226607084274,,,0.03188004717230797,,4.1169255875284385e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19700,630400,0.04430876299738884,,,0.027279997244477272,,4.065782331780456e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19800,633600,0.046397943049669266,,,0.031107349321246147,,4.029240303083403e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,19900,636800,0.04128226265311241,,,0.03848045691847801,,4.007310632493218e-06,
ervla_zonly_gr00t_sharedz_ground_temporal_v5_s43,32,16,43,20000,640000,0.04457630217075348,0.002121994671012674,0.05337056517601013,0.03246954455971718,0.022591350600123405,4e-06,0.08982832292646172
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,100,6400,0.48382431268692017,,,0.3890071213245392,,5e-06,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,200,12800,0.3314984440803528,,,0.2840317487716675,,1e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,300,19200,0.2814471125602722,,,0.2820211350917816,,1.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,400,25600,0.21820467710494995,,,0.22913320362567902,,2e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,500,32000,0.19543622434139252,,,0.175245463848114,,2.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,600,38400,0.19596996903419495,,,0.12340833991765976,,3e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,700,44800,0.16557413339614868,,,0.0987054854631424,,3.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,800,51200,0.1489345133304596,,,0.08429967612028122,,4e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,900,57600,0.10843980312347412,,,0.060190215706825256,,4.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1000,64000,0.10791795700788498,0.003749292343854904,0.0938076302409172,0.06775059551000595,0.0593305267393589,5e-05,0.224457078296955
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1100,70400,0.11846157908439636,,,0.06657671183347702,,5.500000000000001e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1200,76800,0.1375943422317505,,,0.06133129820227623,,6e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1300,83200,0.10304005444049835,,,0.04594071954488754,,6.500000000000001e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1400,89600,0.11805878579616547,,,0.04548071697354317,,7e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1500,96000,0.09783285111188889,,,0.054112546145915985,,7.500000000000001e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1600,102400,0.11156384646892548,,,0.04245615378022194,,8e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1700,108800,0.09080323576927185,,,0.046095795929431915,,8.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1800,115200,0.08622994273900986,,,0.03383240848779678,,9e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,1900,121600,0.09397587180137634,,,0.05221003293991089,,9.5e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2000,128000,0.08014082163572311,0.0030659548938274384,0.06147690489888191,0.04394638538360596,0.03455158323049545,0.0001,0.18354804441608238
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2100,134400,0.08091109991073608,,,0.03529968857765198,,9.999268936750679e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2200,140800,0.10713769495487213,,,0.06039458513259888,,9.99707596969166e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2300,147200,0.091715969145298,,,0.041501179337501526,,9.993421766821954e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2400,153600,0.1033649742603302,,,0.04199628531932831,,9.988307441247157e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2500,160000,0.08877220749855042,,,0.0384402759373188,,9.98173455084038e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2600,166400,0.07401247322559357,,,0.03289171680808067,,9.973705097767713e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2700,172800,0.08213266730308533,,,0.03893372789025307,,9.964221527878347e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2800,179200,0.07613104581832886,,,0.03426077961921692,,9.953286729959538e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,2900,185600,0.08804765343666077,,,0.03788447007536888,,9.940904034856662e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3000,192000,0.07189397513866425,0.0030365886964968274,0.057848162949085236,0.03570271655917168,0.03948475420475006,9.9270772144586e-05,0.18178999242946572
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3100,198400,0.06268967688083649,,,0.031156685203313828,,9.911810480548788e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3200,204800,0.07586382329463959,,,0.0355948843061924,,9.895108483522268e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3300,211200,0.07989995181560516,,,0.03874923288822174,,9.87697631096913e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3400,217600,0.07224974036216736,,,0.037081655114889145,,9.857419486124782e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3500,224000,0.0767163634300232,,,0.02926933951675892,,9.836443966187527e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3600,230400,0.06679491698741913,,,0.03782651573419571,,9.814056140503931e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3700,236800,0.07152116298675537,,,0.030077414587140083,,9.790262828622571e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3800,243200,0.07579070329666138,,,0.03434862941503525,,9.765071278216737e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,3900,249600,0.075025275349617,,,0.028251370415091515,,9.738489162876721e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4000,256000,0.06419937312602997,0.0036128016987017225,0.06675975024700165,0.03569957986474037,0.05483734607696533,9.71052457977236e-05,0.21628585860634789
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4100,262400,0.07836897671222687,,,0.03742855787277222,,9.681186047186568e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4200,268800,0.07792243361473083,,,0.035859934985637665,,9.650482501920581e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4300,275200,0.07166333496570587,,,0.038736965507268906,,9.618423296571715e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4400,281600,0.06905068457126617,,,0.029435018077492714,,9.585018196684484e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4500,288000,0.0813063383102417,,,0.024060608819127083,,9.55027737777592e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4600,294400,0.06944379955530167,,,0.030083810910582542,,9.514211422236002e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4700,300800,0.06815965473651886,,,0.03759726881980896,,9.476831316104165e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4800,307200,0.06046738475561142,,,0.0214074794203043,,9.43814844572285e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,4900,313600,0.065240778028965,,,0.03227467089891434,,9.3981745942691e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5000,320000,0.06923867017030716,0.0028690091733421597,0.06472374498844147,0.03028103895485401,0.03550370782613754,9.356921938165307e-05,0.17175758985852627
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5100,326400,0.07712621986865997,,,0.04039309173822403,,9.31440304337014e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5200,332800,0.062007054686546326,,,0.0238418597728014,,9.270630861550844e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5300,339200,0.06215021759271622,,,0.02377004735171795,,9.225618726138036e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5400,345600,0.06079551577568054,,,0.02990749105811119,,9.1793803482642e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5500,352000,0.07678577303886414,,,0.035522766411304474,,9.131929812587162e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5600,358400,0.05756164714694023,,,0.025127466768026352,,9.083281572999748e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5700,364800,0.05931432545185089,,,0.040128838270902634,,9.033450448227007e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5800,371200,0.07519882917404175,,,0.03168397769331932,,8.982451617312265e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,5900,377600,0.06129149720072746,,,0.02969476208090782,,8.930300614993461e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6000,384000,0.06565201282501221,0.0026143762682165417,0.05619189515709877,0.029620708897709846,0.027755355462431908,8.877013326971095e-05,0.15651360441246262
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6100,390400,0.061023250222206116,,,0.02626545913517475,,8.822605985069306e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6200,396800,0.06259069591760635,,,0.035840727388858795,,8.767095162291493e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6300,403200,0.06438582390546799,,,0.036429718136787415,,8.710497767772019e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6400,409600,0.06559895724058151,,,0.03489658236503601,,8.652831041625525e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6500,416000,0.047902751713991165,,,0.025786813348531723,,8.594112549695428e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6600,422400,0.06996451318264008,,,0.037314124405384064,,8.534360178203187e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6700,428800,0.08659911155700684,,,0.03236902132630348,,8.473592128299994e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6800,435200,0.0572151318192482,,,0.03146851062774658,,8.41182691052252e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,6900,441600,0.07330519706010818,,,0.047641318291425705,,8.349083339154435e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7000,448000,0.05682450532913208,0.0027830973267555237,0.05060916393995285,0.03435583785176277,0.03855471685528755,8.285380526495388e-05,0.16661434673224984
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7100,454400,0.04878651350736618,,,0.032557163387537,,8.22073787703922e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7200,460800,0.06028509885072708,,,0.02551831677556038,,8.15517508156316e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7300,467200,0.06656312942504883,,,0.03244621679186821,,8.088712111129833e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7400,473600,0.06214814633131027,,,0.02853366918861866,,8.021369211003871e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7500,480000,0.05906244367361069,,,0.025924962013959885,,7.953166894485022e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7600,486400,0.05936230719089508,,,0.022081783041357994,,7.884125936659585e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7700,492800,0.06473378837108612,,,0.027819877490401268,,7.814267368072131e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7800,499200,0.05494939535856247,,,0.02853367291390896,,7.743612468319385e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,7900,505600,0.059616971760988235,,,0.03562135621905327,,7.67218275956826e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8000,512000,0.05773907154798508,0.0026509410568646024,0.045068640261888504,0.02710283361375332,0.03701853007078171,7.6e-05,0.15870261099711613
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8100,518400,0.055150412023067474,,,0.035872362554073334,,7.527086177182419e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8200,524800,0.055647898465394974,,,0.03280946984887123,,7.453463501372276e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8300,531200,0.04877805337309837,,,0.03178378939628601,,7.379154398749825e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8400,537600,0.06766713410615921,,,0.03277117758989334,,7.304181504587571e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8500,544000,0.06141584366559982,,,0.03438155725598335,,7.228567656355358e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8600,550400,0.049068450927734375,,,0.024642547592520714,,7.152335886763842e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8700,556800,0.06007956340909004,,,0.026915300637483597,,7.075509416748514e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8800,563200,0.06307743489742279,,,0.03215477615594864,,6.99811164839638e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,8900,569600,0.058149226009845734,,,0.03134613856673241,,6.920166157817441e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9000,576000,0.054877929389476776,0.0025366845407656263,0.04286797717213631,0.03179725259542465,0.032965969294309616,6.841696687963212e-05,0.1518624711979355
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9100,582400,0.053674258291721344,,,0.03827330470085144,,6.762727141394353e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9200,588800,0.05446716398000717,,,0.03504828363656998,,6.683281572999748e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9300,595200,0.051030222326517105,,,0.0326511412858963,,6.603384182669137e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9400,601600,0.052028097212314606,,,0.031539998948574066,,6.523059307921596e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9500,608000,0.05572468042373657,,,0.03372001275420189,,6.4423314164921e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9600,614400,0.04318375885486603,,,0.024330371990799904,,6.361225098878405e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9700,620800,0.049084149301052094,,,0.032951898872852325,,6.279765060850554e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9800,627200,0.042346708476543427,,,0.025430703535676003,,6.197976115925245e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,9900,633600,0.04958721995353699,,,0.028889304026961327,,6.115883177807415e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10000,640000,0.05080468952655792,0.0021055805097733226,0.052356306463479996,0.03286946937441826,0.029592597857117653,6.033511252801267e-05,0.1260537738854495
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10100,646400,0.059243589639663696,,,0.02820780873298645,,5.950885432193108e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10200,652800,0.04525896906852722,,,0.029301155358552933,,5.868030884608314e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10300,659200,0.036045707762241364,,,0.02635253220796585,,5.784972848344708e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10400,665600,0.055513303726911545,,,0.033170443028211594,,5.701736623684737e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10500,672000,0.04673653841018677,,,0.026966240257024765,,5.618347565188761e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10600,678400,0.04760052263736725,,,0.02384468913078308,,5.5348310739718014e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10700,684800,0.050138138234615326,,,0.027599798515439034,,5.451212589966132e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10800,691200,0.03867539018392563,,,0.030391326174139977,,5.367517584172006e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,10900,697600,0.04406093433499336,,,0.0246762465685606,,5.283771550898962e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11000,704000,0.03884463757276535,0.0021379301324486732,0.049378182739019394,0.03547297418117523,0.028704345226287842,5.2000000000000004e-05,0.12799043315973072
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11100,710400,0.04207742214202881,,,0.02463577315211296,,5.1162284491010396e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11200,716800,0.045297831296920776,,,0.03390524908900261,,5.0324824158279973e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11300,723200,0.048081737011671066,,,0.026832250878214836,,4.9487874100338696e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11400,729600,0.0377395898103714,,,0.027163947001099586,,4.8651689260281987e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11500,736000,0.0406993143260479,,,0.027110539376735687,,4.78165243481124e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11600,742400,0.03986353427171707,,,0.02707819454371929,,4.698263376315264e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11700,748800,0.05301209166646004,,,0.03533018007874489,,4.615027151655293e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11800,755200,0.04249316081404686,,,0.03271391615271568,,4.531969115391687e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,11900,761600,0.038111362606287,,,0.02559235505759716,,4.449114567806891e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12000,768000,0.031702280044555664,0.0019682629832199643,0.042097561061382294,0.030048660933971405,0.02712296135723591,4.3664887471987345e-05,0.1178330516844591
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12100,774400,0.048884037882089615,,,0.023914676159620285,,4.284116822192585e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12200,780800,0.041314177215099335,,,0.030022747814655304,,4.2020238840747555e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12300,787200,0.04068829119205475,,,0.03508723899722099,,4.1202349391494485e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12400,793600,0.0452665314078331,,,0.033600546419620514,,4.038774901121595e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12500,800000,0.04633399471640587,,,0.024585947394371033,,3.9576685835079e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12600,806400,0.04825170710682869,,,0.03296314552426338,,3.876940692078404e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12700,812800,0.03719881549477577,,,0.029680825769901276,,3.796615817330864e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12800,819200,0.0483287014067173,,,0.030810421332716942,,3.716718427000253e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,12900,825600,0.04034825414419174,,,0.02353518269956112,,3.637272858605649e-05,
ervla_gr00t_sharedz_v5_memdrop100_b64_s42,64,32,42,13000,832000,0.0417013093829155,0.0017133065100227083,0.059370703995227814,0.03186600282788277,0.028409967198967934,3.5583033120367907e-05,0.10256969534454957
